Air_Conditioner,Antiquity,Bathrooms,Borough,Community_Zone,Concierge,District,Elevator,Energy_Consumption,Ensuite,Equipped_Kitchen,Floor,Furnished,Garden,Price,Rooms,Size,Swimming_Pool,Terrace,Type
1,+100,1,Cortes,0,0,Centro,0,G,0,1,Sótano,0,0,1990,1,55,0,0,Apartamento
1,+100,1,Cortes,0,0,Centro,0,G,0,1,Sótano,0,0,2355,2,75,0,0,Apartamento
1,+100,2,Sol,0,0,Centro,0,G,0,1,Sótano,0,0,2042,2,50,0,0,Apartamento
1,+100,1,Sol,0,0,Centro,0,G,0,1,Sótano,0,0,2050,2,80,0,0,Apartamento
1,+100,1,Embajadores,0,0,Centro,0,G,0,1,Bajos,0,0,1996,2,75,0,0,Apartamento
1,+100,2,Embajadores,0,0,Centro,0,G,0,1,Sótano,0,0,2694,2,65,0,0,Apartamento
1,+100,2,Palacio,0,0,Centro,0,G,0,1,Entresuelo,0,0,2550,2,75,0,0,Apartamento
1,+100,1,Sol,0,0,Centro,0,G,0,1,Entresuelo,0,0,2406,2,60,0,0,Apartamento
1,+100,1,Palacio,0,0,Centro,0,G,0,1,Sótano,0,0,1638,1,40,0,0,Apartamento
1,50-70,1,Almenara,0,0,Tetuán,0,G,0,1,Bajos,0,0,1982,1,60,0,0,Apartamento
1,+100,1,Palacio,0,0,Centro,0,G,0,1,Bajos,0,0,1450,2,60,0,0,Apartamento
1,+100,1,Embajadores,0,0,Centro,0,G,0,1,Bajos,0,0,2221,3,63,0,0,Apartamento
1,+100,1,Justicia,0,0,Centro,0,G,0,1,Sótano,0,0,1332,1,35,0,0,Apartamento
1,30-50,1,Pradolongo,0,0,Usera,0,G,0,1,Sótano,0,0,924,1,35,0,0,Apartamento
1,+100,1,Embajadores,0,0,Centro,0,G,0,1,Sótano,0,0,1502,1,49,0,0,Apartamento
1,+100,1,Embajadores,0,0,Centro,0,G,0,1,Sótano,0,0,2577,1,47,0,0,Apartamento
1,50-70,2,Fuente del Berro,0,0,Salamanca,0,G,0,1,Principal,0,0,1730,2,60,0,0,Apartamento
1,+100,1,Sol,0,0,Centro,0,G,0,1,Sótano,0,0,1941,2,41,0,0,Apartamento
1,+100,1,Palacio,0,0,Centro,0,G,0,1,Sótano,0,0,2192,2,65,0,0,Apartamento
1,50-70,2,Castellana,0,0,Salamanca,0,G,0,1,Principal,0,0,3327,2,55,0,0,Apartamento
1,70-100,2,Trafalgar,0,0,Chamberí,0,G,0,1,2,0,0,3087,2,60,0,0,Apartamento
1,+100,1,Sol,0,0,Centro,0,G,0,1,Sótano,0,0,736,1,25,0,0,Apartamento
1,+100,1,Universidad,0,0,Centro,0,G,0,1,Sótano,0,0,1805,2,45,0,0,Apartamento
1,70-100,2,Goya,0,0,Salamanca,0,G,0,1,Entresuelo,0,0,2436,2,55,0,0,Apartamento
0,10-20,1,Buenavista,0,0,Carabanchel,1,G,0,1,5,0,0,875,1,50,0,1,Piso
0,+100,1,Universidad,0,0,Centro,0,G,0,1,Bajos,0,0,1423,1,40,0,0,Apartamento
0,70-100,1,Palos de Moguer,0,0,Arganzuela,0,G,0,1,Entresuelo,0,0,1448,1,41,0,0,Apartamento
1,70-100,2,Trafalgar,0,0,Chamberí,1,G,1,1,6,0,0,1700,2,96,0,1,Ático
0,50-70,1,Cuatro Caminos,0,0,Tetuán,1,G,0,0,3,0,0,900,2,50,0,0,Piso
0,50-70,1,Hispanoamérica,0,1,Chamartín,1,G,0,0,2,0,0,1250,2,75,0,0,Piso
1,70-100,1,Pacífico,0,0,Retiro,0,G,0,1,Sótano,0,0,1368,1,50,0,0,Apartamento
1,+100,1,Palacio,0,0,Centro,0,G,0,1,3,1,0,900,2,60,0,0,Apartamento
1,30-50,2,Costillares,1,1,Ciudad Lineal,1,G,0,1,1,0,0,1500,3,125,1,0,Piso
0,70-100,1,Ibiza,0,0,Retiro,1,G,0,1,4,0,0,1050,2,68,0,0,Piso
0,70-100,1,Jerónimos,0,0,Retiro,0,E,0,0,3,1,0,890,2,54,0,0,Piso
0,10-20,2,Rejas,1,0,San Blas,1,G,0,1,3,0,0,1050,3,132,1,1,Piso
0,10-20,2,Valverde,1,0,Fuencarral,1,G,0,1,1,1,1,1350,3,93,1,0,Piso
1,+100,1,Palacio,0,0,Centro,1,G,0,0,6,0,0,1550,2,110,0,1,Ático
1,70-100,2,Goya,0,1,Salamanca,1,G,0,1,2,0,0,1800,2,93,0,0,Piso
0,70-100,1,Embajadores,0,0,Centro,1,G,0,1,3,0,0,730,1,56,0,0,Apartamento
1,+100,1,Recoletos,0,0,Salamanca,0,G,0,1,2,1,0,1150,1,60,0,0,Apartamento
0,20-30,2,Quintana,0,1,Ciudad Lineal,0,G,0,1,2,1,0,1200,3,90,0,0,Piso
0,+100,1,Palacio,0,0,Centro,1,G,0,1,4,0,0,950,2,56,0,0,Piso
1,30-50,3,Prosperidad,1,0,Chamartín,1,G,0,1,6,0,0,1650,4,140,0,1,Piso
0,30-50,2,Canillas,0,0,Hortaleza,1,G,0,0,9,0,0,1100,3,117,0,1,Piso
1,5-10,1,Ensanche de Vallecas,1,1,Villa de Vallecas,1,G,0,1,1,0,0,780,1,50,1,0,Piso
1,70-100,1,Trafalgar,0,0,Chamberí,0,G,0,1,2,1,0,795,1,50,0,0,Piso
1,20-30,2,Pinar del Rey,1,1,Hortaleza,1,G,1,1,2,0,1,1600,3,124,1,0,Piso
0,70-100,2,Ibiza,0,0,Retiro,1,E,0,1,2,0,0,1520,4,111,0,0,Piso
1,30-50,1,Argüelles,0,0,Moncloa,1,E,0,1,4,0,0,1800,1,109,0,0,Piso
1,+100,2,Recoletos,0,1,Salamanca,1,G,0,1,1,1,0,1400,3,120,0,0,Piso
0,50-70,1,Nueva España,1,1,Chamartín,1,G,1,1,3,1,0,1000,1,65,0,0,Apartamento
1,20-30,1,Ríos Rosas,0,1,Chamberí,1,G,0,1,5,0,0,1200,2,75,0,0,Piso
1,70-100,1,Delicias,0,1,Arganzuela,1,G,0,1,1,0,0,750,1,50,0,0,Apartamento
1,50-70,3,Castellana,0,1,Salamanca,1,D,1,1,5,0,0,2200,3,127,0,0,Piso
1,10-20,1,Ciudad Jardín,0,1,Chamartín,1,G,0,1,3,0,0,950,1,57,0,1,Ático
0,+100,2,Universidad,0,0,Centro,0,G,0,1,2,1,0,1250,3,90,0,0,Piso
0,50-70,2,Imperial,0,0,Arganzuela,1,G,0,1,5,1,0,1400,4,113,0,1,Piso
0,+100,1,Justicia,0,0,Centro,0,G,0,1,2,1,0,800,1,70,0,0,Piso
1,50-70,2,Cuatro Caminos,0,1,Tetuán,1,G,1,1,1,1,0,1100,2,90,0,0,Piso
1,70-100,1,Gaztambide,0,1,Chamberí,1,G,0,1,4,0,0,650,1,45,0,0,Estudio
1,70-100,1,Lista,0,1,Salamanca,1,G,0,1,7,1,0,1100,2,65,0,0,Piso
0,70-100,1,Gaztambide,0,1,Chamberí,1,A,0,1,3,1,0,900,2,45,0,0,Piso
1,10-20,1,Simancas,0,0,San Blas,0,E,0,1,2,0,0,800,1,69,0,0,Piso
1,70-100,1,Palos de Moguer,1,0,Arganzuela,1,E,1,1,2,1,0,900,1,55,0,0,Piso
0,50-70,2,Castilla,0,1,Chamartín,1,A,0,1,2,1,0,2480,4,140,0,0,Piso
1,50-70,1,Cuatro Caminos,0,0,Tetuán,0,G,0,0,5,0,0,950,1,60,0,1,Apartamento
1,30-50,1,Almagro,0,0,Chamberí,1,C,0,1,2,1,0,900,1,45,0,0,Apartamento
0,70-100,1,Cuatro Caminos,0,0,Tetuán,0,G,0,0,4,0,0,600,2,40,0,0,Piso
1,30-50,2,Almagro,0,0,Chamberí,1,Exento,0,1,6,0,0,2300,2,98,0,0,Piso
1,50-70,2,Prosperidad,0,0,Chamartín,0,G,0,0,2,1,0,850,2,68,0,0,Piso
1,+100,1,Universidad,0,0,Centro,1,G,0,1,1,1,0,1280,1,114,0,0,Dúplex
1,20-30,1,Concepción,0,0,Ciudad Lineal,1,G,0,1,2,0,0,1000,1,60,0,1,Piso
0,20-30,2,Pinar del Rey,0,0,Hortaleza,0,F,0,1,3,0,0,790,2,70,1,1,Piso
0,70-100,1,Pacífico,0,0,Retiro,0,G,0,0,1,0,0,700,1,75,0,0,Piso
0,70-100,1,Gaztambide,0,0,Chamberí,0,B,0,1,1,0,0,900,2,50,0,0,Piso
0,50-70,2,Cuatro Caminos,0,1,Tetuán,1,E,0,1,1,1,0,1400,4,98,0,0,Piso
0,70-100,1,Goya,0,0,Salamanca,1,G,0,1,1,1,0,975,2,67,0,0,Piso
1,20-30,1,Valdeacederas,0,0,Tetuán,1,E,0,1,1,0,0,940,1,54,0,1,Ático
1,10-20,1,Ensanche de Vallecas,1,1,Villa de Vallecas,1,D,0,1,2,1,1,800,1,67,1,0,Piso
0,70-100,1,Argüelles,0,0,Moncloa,0,E,0,1,3,1,0,790,1,40,0,0,Piso
1,+100,1,Universidad,0,0,Centro,1,A,0,1,2,0,0,840,1,50,0,0,Estudio
0,70-100,1,Ibiza,0,0,Retiro,1,G,0,0,2,0,0,970,2,57,0,0,Piso
0,70-100,1,Arapiles,0,0,Chamberí,0,A,0,1,2,0,0,950,1,50,0,0,Piso
1,+100,1,Goya,1,0,Salamanca,0,E,1,1,6,1,0,850,1,47,0,0,Piso
1,20-30,1,Concepción,0,1,Ciudad Lineal,1,G,0,1,1,0,0,990,2,111,0,0,Piso
1,50-70,1,Cármenes,0,0,Latina,1,G,0,1,3,0,0,675,1,53,0,0,Apartamento
0,+100,1,Sol,0,0,Latina,0,D,0,1,4,1,0,850,3,70,0,1,Piso
1,10-20,1,San Diego,0,0,Puente de Vallecas,1,G,0,0,2,0,0,650,1,40,0,0,Piso
0,20-30,1,Concepción,0,1,Ciudad Lineal,1,G,0,1,3,0,0,990,2,70,0,0,Piso
1,50-70,1,Amposta,0,0,San Blas,1,G,0,1,5,1,0,850,3,80,0,0,Piso
1,+100,1,Universidad,0,0,Centro,0,G,0,1,4,1,0,700,1,30,0,0,Piso
1,30-50,1,La Paz,1,1,Fuencarral,1,E,0,1,7,1,1,1000,2,66,1,1,Piso
1,+100,2,Universidad,1,0,Centro,1,G,1,1,2,1,0,2500,4,151,0,0,Piso
1,50-70,1,Cármenes,1,1,Latina,1,F,0,1,8,1,1,850,2,76,0,0,Piso
0,20-30,1,Concepción,0,0,Ciudad Lineal,0,G,0,1,1,0,0,950,3,86,0,0,Piso
1,20-30,1,Concepción,0,1,Ciudad Lineal,1,G,0,1,11,1,0,1100,2,80,0,1,Piso
0,+100,1,Palacio,0,0,Centro,1,G,0,1,Bajos,0,0,1100,1,68,0,1,Piso
0,10-20,2,Valdefuentes,0,0,Hortaleza,1,G,0,1,5,1,0,1150,2,77,1,0,Piso
1,70-100,1,Palos de Moguer,0,0,Arganzuela,1,G,0,1,5,1,0,700,1,35,0,0,Piso
1,70-100,1,Jerónimos,0,0,Retiro,1,G,0,1,Bajos,0,0,1150,2,57,0,1,Planta baja
1,10-20,2,Valverde,1,1,Fuencarral,1,G,0,1,1,0,1,1150,3,97,1,0,Piso
0,50-70,1,Aluche,0,1,Latina,1,G,0,1,1,0,0,780,2,74,0,1,Piso
1,30-50,1,Castilla,0,0,Chamartín,0,G,0,1,3,1,0,725,1,50,0,0,Estudio
0,50-70,1,Fuente del Berro,0,1,Salamanca,1,G,0,1,5,1,0,800,2,50,0,0,Piso
0,50-70,1,Concepción,0,1,Ciudad Lineal,1,G,0,0,4,0,0,730,2,70,0,0,Piso
1,50-70,1,Aluche,0,0,Latina,0,E,0,1,1,0,0,700,2,70,0,1,Piso
1,10-20,1,Corralejos,1,1,Barajas,1,G,0,1,1,0,0,790,1,55,1,0,Piso
0,10-20,1,Palacio,0,0,Centro,1,F,0,1,3,0,0,850,1,57,0,0,Apartamento
1,10-20,1,Aravaca,1,0,Moncloa,0,G,0,1,2,0,0,790,1,50,1,1,Dúplex
0,50-70,1,Puerta Bonita,0,0,Carabanchel,0,G,0,0,2,0,0,700,2,57,0,0,Piso
1,70-100,1,Jerónimos,0,1,Retiro,1,D,0,1,5,0,0,950,1,50,0,0,Piso
0,70-100,1,Imperial,0,0,Arganzuela,0,C,0,1,2,0,0,950,2,56,0,0,Piso
1,+100,1,Justicia,0,1,Centro,1,G,0,1,3,0,0,1250,2,80,0,0,Piso
1,70-100,2,Argüelles,0,1,Moncloa,1,G,1,1,5,1,0,1900,2,75,0,0,Piso
0,+100,1,Palacio,0,0,Moratalaz,0,A,0,1,2,1,0,780,3,65,0,0,Piso
1,50-70,1,Palomeras Bajas,0,0,Puente de Vallecas,0,G,0,1,1,0,0,675,2,50,0,1,Piso
1,10-20,1,Casco Histórico de Barajas,0,0,Barajas,0,G,0,1,Bajos,1,0,650,1,30,0,0,Apartamento
1,10-20,3,Aravaca,1,0,Moncloa,1,G,0,0,1,0,0,1650,4,135,1,0,Piso
1,20-30,1,Concepción,0,0,Ciudad Lineal,1,G,0,1,4,0,0,800,1,52,0,0,Piso
0,10-20,2,Pueblo Nuevo,1,1,Ciudad Lineal,1,E,0,1,4,1,0,1000,3,113,1,0,Piso
1,70-100,1,Argüelles,0,0,Moncloa,0,G,0,1,3,0,0,1346,1,45,0,0,Apartamento
1,+100,1,Palacio,0,0,Centro,0,G,0,1,Sótano,0,0,1594,1,45,0,0,Apartamento
0,20-30,1,Acacias,0,0,Arganzuela,0,G,0,1,Bajos,0,0,1097,1,30,0,0,Apartamento
1,30-50,1,Pueblo Nuevo,0,0,Ciudad Lineal,0,G,0,1,2,0,0,675,1,60,0,1,Piso
1,+100,2,Universidad,0,0,Centro,0,G,0,1,Bajos,0,0,2461,2,120,0,0,Apartamento
1,50-70,1,Hispanoamérica,0,0,Chamartín,1,G,0,1,3,0,0,680,1,40,0,0,Estudio
1,30-50,1,Prosperidad,0,0,Chamartín,0,G,0,1,Sótano,0,0,1300,1,40,0,0,Apartamento
1,50-70,1,Opañel,0,0,Carabanchel,0,G,0,1,3,0,0,700,2,62,0,1,Piso
1,50-70,1,Acacias,0,0,Arganzuela,1,G,0,1,3,0,0,1000,3,95,0,1,Piso
1,30-50,2,Prosperidad,0,1,Chamartín,1,G,0,1,3,0,0,1050,2,70,0,0,Piso
1,30-50,2,Castillejos,1,1,Tetuán,1,G,1,1,3,0,0,1290,2,97,0,1,Piso
1,<1,2,Timón,1,1,Barajas,1,B,1,1,2,0,0,1950,3,153,1,1,Piso
1,+100,3,Cortes,0,0,Centro,1,E,1,1,1,1,0,3000,4,200,0,0,Piso
1,70-100,3,Goya,0,0,Salamanca,1,G,0,1,3,0,0,2300,3,154,0,0,Piso
1,+100,2,Ibiza,0,0,Retiro,1,G,1,0,3,0,0,1800,2,128,0,0,Piso
1,10-20,1,Universidad,0,1,Centro,1,G,0,1,2,0,0,900,1,60,0,0,Piso
1,50-70,1,Campamento,0,0,Latina,0,G,0,1,3,1,0,675,3,55,0,1,Piso
0,+100,3,Sol,0,0,Centro,1,G,1,1,4,0,0,1700,3,130,0,0,Piso
0,70-100,2,Goya,0,1,Salamanca,1,G,0,0,2,0,0,2200,4,135,0,1,Piso
0,50-70,1,Aluche,0,0,Latina,0,G,0,1,2,0,0,700,2,78,0,1,Piso
0,50-70,1,Berruguete,0,0,Tetuán,1,G,0,0,1,1,0,725,2,66,0,0,Piso
0,10-20,2,Valdefuentes,1,1,Hortaleza,1,G,0,0,3,0,1,1100,3,90,1,0,Piso
1,50-70,3,Castillejos,1,1,Tetuán,1,G,1,1,7,1,0,1890,3,110,1,0,Piso
1,10-20,6,Palomas,0,0,Hortaleza,0,G,1,1,1,1,1,3400,6,380,0,1,Casa adosada
1,20-30,1,Concepción,1,0,Ciudad Lineal,1,G,0,1,1,1,1,950,1,69,1,0,Piso
1,70-100,1,Arapiles,0,0,Chamberí,1,G,1,1,4,1,0,800,1,33,0,0,Piso
0,30-50,1,Chopera,0,0,Arganzuela,1,E,0,1,2,1,0,695,2,60,0,0,Piso
1,50-70,2,Delicias,0,1,Arganzuela,1,E,0,0,2,1,0,1200,4,112,0,1,Piso
1,70-100,1,Lista,0,0,Salamanca,1,G,0,1,6,1,0,1200,1,65,0,0,Piso
0,+100,1,Embajadores,0,0,Centro,1,G,0,1,3,0,0,1200,3,100,0,1,Piso
1,20-30,1,Acacias,0,0,Arganzuela,1,G,0,0,1,1,0,850,2,80,0,0,Piso
0,70-100,1,Gaztambide,0,1,Chamberí,1,G,0,0,1,0,0,750,1,45,0,0,Piso
1,20-30,2,Piovera,1,1,Hortaleza,1,G,1,1,1,0,0,1550,3,122,1,0,Piso
1,20-30,2,San Juan Bautista,1,1,Ciudad Lineal,1,G,1,1,3,0,0,1800,3,149,1,1,Piso
1,10-20,6,Palomas,0,0,Hortaleza,0,G,1,1,Bajos,0,1,3500,5,390,1,1,Casa adosada
0,10-20,1,Ensanche de Vallecas,0,0,Villa de Vallecas,1,F,0,1,3,0,0,750,2,65,0,0,Piso
1,30-50,1,Comillas,1,1,Carabanchel,1,G,0,1,4,0,0,990,1,70,0,0,Apartamento
0,10-20,1,Casco Histórico de Barajas,0,0,Barajas,1,G,1,1,2,1,0,715,1,43,1,0,Piso
1,20-30,2,Piovera,1,1,Hortaleza,1,G,1,1,2,0,0,1550,3,130,1,0,Piso
1,20-30,1,Timón,0,0,Barajas,1,G,0,1,1,1,0,700,1,60,0,0,Piso
1,30-50,1,Castillejos,0,1,Tetuán,1,G,0,1,8,1,0,900,1,55,0,0,Piso
1,50-70,1,Recoletos,0,1,Salamanca,1,G,0,1,7,0,0,1100,1,60,0,0,Piso
0,50-70,1,Cuatro Caminos,0,0,Tetuán,0,G,0,1,3,0,0,635,1,40,0,0,Piso
1,70-100,2,Lista,0,0,Salamanca,1,G,0,1,5,1,0,1700,2,90,0,0,Piso
0,20-30,1,Bellas Vistas,0,0,Tetuán,0,G,0,1,1,1,0,620,1,45,0,0,Piso
1,50-70,1,Castellana,1,1,Salamanca,1,E,1,1,6,1,0,1400,1,90,0,1,Dúplex
1,70-100,1,Arapiles,0,0,Chamberí,1,G,0,0,4,1,0,1350,2,55,0,0,Piso
1,+100,2,Recoletos,1,1,Salamanca,1,E,1,1,2,0,0,2100,2,106,0,0,Piso
1,30-50,1,Chopera,0,0,Arganzuela,1,C,0,1,1,1,0,800,2,50,0,0,Piso
1,10-20,2,Rosas,0,0,San Blas,1,E,0,1,2,1,0,1100,3,90,0,0,Piso
1,+100,2,Justicia,0,0,Centro,0,G,1,1,2,1,0,1350,2,92,0,0,Piso
1,20-30,2,Piovera,1,1,Hortaleza,1,G,1,1,4,0,0,1600,3,130,1,0,Piso
0,+100,2,Embajadores,0,0,Centro,0,G,0,0,3,0,0,1000,2,90,0,0,Piso
0,30-50,1,Chopera,0,0,Arganzuela,1,G,0,1,2,0,0,1000,2,90,0,1,Piso
0,30-50,1,Hispanoamérica,1,0,Chamartín,1,G,0,0,3,0,0,1100,1,54,1,0,Piso
1,30-50,2,El Plantío,0,0,Moncloa,0,G,0,1,1,0,1,1350,2,110,0,1,Piso
1,50-70,1,Almenara,0,0,Tetuán,0,C,0,1,2,0,0,850,2,53,0,0,Piso
1,+100,2,Recoletos,0,1,Salamanca,1,G,0,1,3,1,0,1400,2,70,0,0,Piso
0,50-70,1,Lucero,0,0,Latina,0,G,0,1,4,0,0,650,2,63,0,1,Piso
1,30-50,2,Cuatro Caminos,0,1,Tetuán,1,E,1,1,3,0,0,2000,2,125,0,1,Piso
1,10-20,2,Valdefuentes,1,1,Hortaleza,1,G,1,1,2,1,0,1150,2,77,1,0,Piso
1,10-20,1,Costillares,1,1,Ciudad Lineal,1,G,0,0,Bajos,1,0,950,1,70,1,0,Piso
0,10-20,2,Orcasitas,0,0,Usera,0,G,0,0,2,0,0,890,3,81,0,0,Casa adosada
0,+100,4,Recoletos,0,1,Salamanca,1,G,1,1,4,0,0,3500,4,180,0,0,Piso
1,10-20,2,Simancas,1,1,San Blas,1,G,1,1,2,0,0,1250,3,125,1,0,Piso
1,30-50,2,Salvador,1,1,San Blas,1,G,0,1,1,1,0,1500,4,138,0,0,Piso
1,+100,2,Justicia,0,0,Centro,1,G,1,1,3,1,0,1150,1,73,0,0,Piso
1,50-70,2,Ciudad Universitaria,0,0,Moncloa,0,G,0,1,5,0,0,1500,4,149,0,1,Piso
1,30-50,4,Palomas,0,0,Hortaleza,0,G,1,1,1,0,1,3500,5,500,1,1,Casa o chalet
1,20-30,4,Canillas,0,0,Hortaleza,0,G,1,1,Bajos,0,1,3950,6,412,0,1,Casa adosada
0,50-70,1,Embajadores,0,0,Arganzuela,1,G,0,1,Entresuelo,1,0,900,3,80,0,0,Piso
1,+100,3,Recoletos,0,0,Salamanca,1,E,1,1,4,0,0,3700,1,212,0,0,Piso
1,50-70,1,Ríos Rosas,0,0,Chamberí,0,E,0,1,7,1,0,1600,1,88,0,1,Ático
1,70-100,3,Goya,0,0,Salamanca,1,D,1,1,3,1,0,2800,1,210,0,0,Piso
1,30-50,3,Vallehermoso,0,0,Chamberí,1,E,1,1,5,0,0,2600,4,225,1,1,Piso
1,30-50,4,Palomas,0,0,Hortaleza,0,E,1,1,5,0,1,3500,6,430,1,1,Casa o chalet
0,+100,1,Palacio,0,0,Centro,1,D,1,0,1,1,0,1100,1,45,0,0,Piso
0,70-100,1,Arapiles,0,0,Chamberí,1,E,0,1,Bajos,1,0,1290,1,91,0,0,Piso
1,+100,2,Recoletos,0,0,Salamanca,1,E,1,1,4,0,0,2700,3,183,0,0,Piso
1,30-50,2,Castilla,0,0,Chamartín,1,C,0,1,10,0,0,1900,3,141,1,1,Piso
1,+100,1,Sol,0,0,Centro,1,F,0,1,1,1,0,1000,1,76,0,0,Loft
0,+100,2,Cortes,0,0,Centro,1,E,0,1,1,0,0,1300,3,89,1,0,Piso
1,10-20,6,Piovera,0,0,Hortaleza,0,C,1,1,1,0,1,3500,5,390,1,0,Casa adosada
1,+100,1,Palacio,0,0,Centro,1,Exento,0,1,3,1,0,980,1,60,0,0,Apartamento
1,10-20,2,Aravaca,1,0,Moncloa,1,D,1,1,1,0,0,1650,3,134,1,0,Piso
1,+100,1,Universidad,0,0,Centro,0,D,0,1,2,1,0,1000,2,55,0,0,Apartamento
0,50-70,3,Cuatro Caminos,0,0,Tetuán,1,E,0,1,2,1,0,2300,5,215,0,1,Piso
1,20-30,4,Piovera,0,0,Hortaleza,0,E,1,1,Bajos,0,1,3500,4,412,1,1,Casa adosada
1,50-70,2,Cuatro Caminos,0,0,Tetuán,1,E,1,1,4,1,0,2000,3,151,0,1,Piso
1,30-50,2,Palacio,0,0,Centro,1,E,1,1,5,1,0,2100,3,131,0,0,Piso
1,+100,1,Sol,0,0,Centro,1,D,0,0,1,0,0,1400,1,77,0,0,Piso
1,30-50,1,Universidad,0,0,Centro,0,G,0,1,2,1,0,1200,2,81,0,0,Apartamento
1,10-20,2,Recoletos,0,0,Salamanca,1,D,1,1,5,1,0,2700,2,130,0,0,Piso
1,+100,1,Justicia,0,0,Centro,1,G,0,1,1,0,0,1195,1,70,0,0,Piso
1,30-50,1,Pueblo Nuevo,0,0,Ciudad Lineal,1,G,0,1,4,1,0,1000,2,68,0,1,Ático
1,30-50,2,Alameda de Osuna,1,1,Barajas,1,G,0,1,5,1,0,1150,2,97,1,0,Piso
1,+100,3,Justicia,0,0,Centro,1,G,0,1,3,0,0,1750,3,70,0,0,Piso
0,+100,1,Palacio,0,0,Moratalaz,0,G,0,1,3,1,0,595,3,75,0,1,Piso
1,50-70,1,Lucero,0,0,Latina,0,G,0,1,1,0,0,575,3,70,0,0,Piso
1,10-20,2,Simancas,1,1,San Blas,1,G,1,1,2,1,0,800,1,72,0,1,Piso
0,30-50,1,Imperial,0,0,Arganzuela,0,B,0,1,2,0,0,700,1,40,0,0,Piso
1,30-50,2,Cortes,0,0,Centro,1,G,0,1,5,0,0,3500,3,170,0,1,Ático
1,30-50,1,Cortes,0,0,Centro,1,G,0,1,4,0,0,650,1,45,0,0,Ático
0,+100,1,Embajadores,0,0,Centro,1,G,0,1,4,0,0,980,2,55,0,0,Piso
1,10-20,2,Valverde,1,1,Fuencarral,1,A,1,1,1,0,0,1350,3,105,1,0,Piso
0,+100,1,Sol,0,0,Centro,1,D,0,1,1,0,0,800,1,50,0,0,Piso
0,10-20,2,Orcasitas,0,0,Usera,1,G,0,0,6,0,0,870,4,118,0,1,Piso
1,+100,3,Recoletos,0,0,Salamanca,1,E,1,1,4,1,0,3300,1,188,0,0,Piso
1,50-70,2,Arcos,1,1,San Blas,1,G,0,1,2,1,0,1100,3,140,0,0,Piso
0,+100,1,Recoletos,1,1,Salamanca,1,E,0,1,3,0,0,2300,1,120,0,1,Piso
0,+100,1,Castellana,1,0,Salamanca,1,E,0,1,6,0,0,840,3,65,0,0,Piso
1,10-20,1,Simancas,1,0,San Blas,1,G,0,1,1,0,0,800,1,66,0,1,Piso
1,10-20,1,Apóstol Santiago,1,1,Hortaleza,1,G,0,0,3,0,0,1200,1,115,0,0,Dúplex
1,50-70,2,Arcos,1,1,Centro,1,E,1,1,4,1,0,1950,2,115,1,1,Piso
0,10-20,1,Aravaca,0,0,Centro,0,F,0,1,2,1,0,680,1,34,0,0,Piso
1,30-50,1,Canillas,1,0,Hortaleza,1,C,0,1,1,1,0,1000,1,80,1,0,Piso
1,50-70,3,Vallehermoso,0,0,Chamberí,1,E,1,1,3,1,0,2600,1,220,0,0,Piso
1,20-30,4,Ríos Rosas,0,0,Chamberí,1,C,1,1,7,0,0,2800,1,196,0,1,Ático
1,70-100,1,Argüelles,0,0,Moncloa,1,E,0,1,3,1,0,1300,1,58,0,0,Piso
1,50-70,1,Concepción,0,0,Ciudad Lineal,1,E,0,1,4,0,0,900,1,59,0,0,Piso
1,30-50,2,Fuente del Berro,0,0,Salamanca,1,G,0,1,5,1,0,1400,2,107,0,1,Piso
0,50-70,1,Ventas,0,0,Ciudad Lineal,1,G,0,1,1,0,0,825,3,70,0,1,Piso
1,<1,2,Timón,1,1,Barajas,0,G,1,1,Bajos,0,1,1300,2,100,0,0,Piso
0,70-100,1,Ríos Rosas,0,1,Chamberí,1,G,0,1,3,1,0,650,2,46,0,0,Piso
1,<1,1,Embajadores,0,0,Centro,1,C,0,1,4,1,0,1000,1,54,0,1,Ático
1,<1,1,Castillejos,0,1,Tetuán,0,C,0,1,2,1,0,900,1,40,0,0,Apartamento
1,70-100,1,Lista,0,0,Salamanca,1,G,0,1,7,1,0,850,2,51,0,0,Piso
1,10-20,2,Corralejos,0,0,Barajas,1,G,0,1,4,1,0,900,2,70,0,0,Piso
1,10-20,1,Casco Histórico de Barajas,0,0,Barajas,0,G,0,1,2,1,0,675,1,65,0,0,Apartamento
0,10-20,2,Rosas,1,0,San Blas,1,G,0,1,Bajos,1,0,900,3,100,1,1,Piso
0,70-100,2,Arapiles,0,1,Chamberí,1,G,1,1,5,1,0,1600,4,147,0,0,Piso
0,+100,2,Goya,0,1,Salamanca,1,E,0,1,2,0,0,1350,4,113,0,0,Piso
0,50-70,1,Jerónimos,0,1,Retiro,1,G,0,1,1,0,0,1400,2,130,0,0,Piso
0,70-100,2,Lista,0,1,Salamanca,1,F,1,1,8,0,0,1600,1,111,0,1,Ático
1,70-100,1,Opañel,0,0,Carabanchel,0,G,0,1,1,1,0,750,2,60,0,0,Piso
1,70-100,2,Goya,0,1,Salamanca,1,G,0,1,2,0,0,1900,3,140,0,0,Piso
0,70-100,2,Gaztambide,0,1,Chamberí,1,G,0,1,3,0,0,1450,3,135,0,0,Piso
1,70-100,1,Argüelles,0,0,Moncloa,1,E,0,0,4,1,0,900,1,60,0,0,Piso
1,+100,1,Palacio,0,0,Centro,0,G,0,1,2,1,0,575,1,32,0,0,Estudio
