Air_Conditioner,Antiquity,Bathrooms,Borough,Community_Zone,Concierge,District,Elevator,Emissions,Energy_Consumption,Ensuite,Equipped_Kitchen,Floor,Furnished,Garden,Len_Extras,Photos,Price,Rooms,Size,Swimming_Pool,Terrace,Type
1,70-100,1,Lista,0,0,Salamanca,1,G,G,0,1,1-4,1,0,6,13,975,2,60,0,1,Piso
1,70-100,1,Trafalgar,0,0,Chamberí,1,G,G,0,1,1-4,1,0,3,13,800,1,50,0,0,Piso
0,+100,1,Justicia,0,0,Centro,0,G,G,0,1,1-4,1,0,2,19,875,1,70,0,0,Piso
0,70-100,1,Lista,0,0,Salamanca,1,G,G,0,0,5-8,1,0,1,28,900,1,50,0,0,Piso
1,30-50,1,Bellas Vistas,0,0,Tetuán,1,B,B,0,1,1-4,0,0,6,13,1000,2,63,0,0,Piso
1,+100,1,Sol,0,0,Centro,1,G,G,0,0,1-4,1,0,5,19,850,1,35,0,0,Estudio
0,70-100,2,Pacífico,0,1,Retiro,1,G,G,0,1,1-4,1,0,4,15,1200,1,90,0,1,Piso
1,+100,1,Embajadores,0,0,Centro,1,E,E,1,1,1-4,1,0,7,19,900,1,60,0,0,Piso
1,30-50,1,Prosperidad,0,0,Chamartín,1,G,G,0,1,1-4,1,0,5,40,895,2,75,0,1,Piso
1,70-100,2,Pacífico,0,1,Retiro,1,G,G,0,1,5-8,1,0,7,24,1200,3,100,0,0,Piso
0,70-100,1,Pacífico,1,1,Retiro,1,G,G,0,1,5-8,0,0,5,14,950,3,75,0,0,Piso
1,70-100,1,Pacífico,0,1,Retiro,1,G,G,0,0,1-4,0,0,3,7,850,1,50,0,0,Piso
1,20-30,2,Santa Eugenia,1,0,Villa de Vallecas,1,G,G,0,1,1-4,0,0,7,14,775,2,88,0,0,Piso
0,50-70,3,Castellana,0,1,Salamanca,1,G,G,1,1,5-8,0,0,15,20,2300,4,169,0,1,Piso
1,+100,1,Justicia,0,0,Centro,1,D,D,0,1,1-4,1,0,6,51,1400,2,80,0,0,Piso
1,70-100,1,Comillas,0,0,Carabanchel,0,G,G,0,1,1-4,0,0,2,9,750,2,40,0,0,Piso
1,70-100,1,Pacífico,0,1,Retiro,1,G,G,0,1,5-8,1,0,6,6,650,1,50,0,0,Piso
1,70-100,1,Sol,0,0,Centro,1,G,G,0,1,1-4,1,0,4,35,750,1,56,0,0,Apartamento
1,70-100,1,Comillas,0,0,Carabanchel,1,G,G,0,1,1-4,0,0,3,12,975,3,99,0,0,Piso
1,+100,1,Recoletos,0,0,Salamanca,1,G,G,0,0,5-8,1,0,1,7,600,1,25,0,0,Estudio
0,+100,1,Embajadores,0,0,Centro,1,G,G,0,1,1-4,0,0,2,10,650,1,35,0,0,Piso
0,+100,1,Justicia,0,0,Centro,0,G,G,0,0,1-4,0,0,1,1,650,1,45,0,0,Estudio
0,+100,1,Universidad,0,0,Centro,0,G,G,0,0,1-4,1,0,2,6,600,1,45,0,0,Piso
1,70-100,1,Almagro,0,0,Chamberí,1,G,G,0,1,1-4,1,0,4,14,800,1,45,0,0,Estudio
0,50-70,1,Vallehermoso,0,1,Chamberí,1,G,G,0,1,1-4,1,0,5,16,600,1,40,0,0,Estudio
1,70-100,1,Goya,0,0,Salamanca,1,E,E,0,1,5-8,1,0,5,28,900,1,48,0,1,Ático
0,30-50,2,Bellas Vistas,0,0,Tetuán,1,G,G,0,1,1-4,0,0,4,46,1150,3,90,0,0,Piso
0,+100,2,Sol,0,0,Centro,1,G,G,0,1,1-4,1,0,6,36,1300,1,95,0,0,Ático
0,30-50,2,Puerta Bonita,0,0,Carabanchel,0,G,G,0,0,1-4,0,0,1,110,895,3,110,0,0,Ático
0,50-70,1,Águilas,0,1,Latina,1,G,G,0,1,5-8,1,0,4,21,900,3,85,0,0,Piso
1,20-30,2,Aluche,1,0,Latina,1,G,G,0,1,5-8,1,0,6,54,900,3,95,0,1,Piso
1,+100,1,Universidad,0,0,Centro,0,G,G,0,1,Entresuelo,0,0,8,12,700,1,30,0,0,Piso
1,50-70,1,Fuente del Berro,0,0,Salamanca,1,G,G,0,1,Sótano,1,0,8,11,850,2,65,0,0,Piso
1,+100,1,Sol,0,0,Centro,1,E,E,0,1,1-4,1,0,6,59,1350,1,50,0,0,Apartamento
1,50-70,1,Fuente del Berro,0,0,Salamanca,1,G,G,0,1,5-8,0,0,7,26,925,1,69,0,0,Apartamento
1,10-20,2,Villaverde Alto,1,1,Villaverde,1,G,G,1,1,1-4,1,0,19,8,720,1,80,0,0,Dúplex
1,30-50,1,Lista,1,0,Salamanca,1,E,E,0,1,5-8,0,0,7,44,1100,1,70,1,0,Dúplex
1,+100,1,Justicia,0,0,Centro,1,E,E,0,1,1-4,0,0,6,20,1300,1,68,0,0,Apartamento
0,+100,2,Palacio,0,0,Centro,1,G,G,0,0,1-4,0,0,3,12,1280,2,80,0,0,Piso
0,70-100,1,Ríos Rosas,0,1,Chamberí,1,G,G,0,1,1-4,0,0,6,30,1200,3,86,0,0,Piso
1,+100,4,Cuatro Caminos,0,0,Tetuán,1,G,G,0,1,1-4,0,0,7,30,2500,4,180,0,0,Piso
0,50-70,1,Puerta Bonita,0,0,Carabanchel,0,G,G,0,1,1-4,0,0,6,26,690,3,59,0,1,Piso
1,+100,1,Embajadores,0,0,Centro,1,G,G,0,1,1-4,1,0,9,16,1050,2,54,0,0,Piso
1,+100,1,Cortes,0,0,Centro,0,G,G,0,1,1-4,1,0,10,14,875,1,53,0,0,Apartamento
0,50-70,1,Media Legua,0,0,Moratalaz,0,G,G,0,0,1-4,1,0,2,29,850,3,79,0,1,Piso
0,30-50,1,Puerta del Ángel,0,1,Latina,1,G,G,0,1,1-4,0,0,8,25,800,2,68,0,1,Piso
1,+100,1,Embajadores,0,0,Centro,0,G,G,0,1,1-4,1,0,9,22,800,1,55,0,0,Piso
1,70-100,2,Pacífico,0,0,Retiro,1,G,G,0,1,1-4,1,0,10,31,1100,3,55,0,0,Piso
0,70-100,1,Delicias,0,0,Arganzuela,1,G,G,0,1,1-4,0,0,7,12,800,1,35,0,0,Piso
1,20-30,2,Universidad,0,0,Centro,1,G,G,0,1,1-4,0,0,6,14,1980,3,150,0,0,Piso
1,10-20,1,Valverde,1,0,Fuencarral,1,G,G,0,1,5-8,0,1,10,73,1100,1,76,1,0,Piso
1,20-30,2,Piovera,1,1,Hortaleza,1,Exento,Exento,0,1,1-4,0,0,9,24,1450,3,115,1,1,Ático
1,70-100,3,Gaztambide,0,1,Chamberí,1,G,G,0,1,5-8,1,0,16,39,3300,4,200,0,1,Ático
1,30-50,2,Castillejos,0,1,Tetuán,1,G,G,1,1,1-4,0,0,12,31,2800,3,150,0,0,Piso
1,+100,1,Palacio,0,0,Centro,1,G,G,0,1,5-8,0,0,10,17,1350,2,70,0,0,Piso
0,30-50,2,Imperial,0,0,Arganzuela,1,G,G,0,1,1-4,1,0,9,8,1050,2,85,0,0,Piso
0,50-70,2,Valverde,0,1,Fuencarral,1,G,G,0,1,5-8,1,0,7,59,1350,3,128,0,1,Piso
0,+100,1,Universidad,0,0,Centro,0,G,G,0,1,1-4,0,0,8,17,650,1,40,0,0,Apartamento
0,+100,1,Justicia,0,0,Centro,0,G,G,0,1,1-4,1,0,6,12,700,1,45,0,0,Piso
1,10-20,2,Apóstol Santiago,1,0,Hortaleza,0,G,G,0,1,5-8,1,1,14,12,1500,3,120,1,1,Piso
1,+100,1,Justicia,0,1,Centro,1,D,D,0,1,Entresuelo,1,0,11,11,625,1,25,0,0,Estudio
1,30-50,1,Salvador,0,0,San Blas,0,G,G,1,1,Principal,1,0,15,10,550,1,40,0,1,Piso
1,+100,1,Sol,0,0,Centro,1,G,G,0,1,1-4,1,0,9,8,890,2,60,0,0,Piso
1,+100,1,Acacias,0,0,Arganzuela,0,G,G,0,0,1-4,0,0,1,28,490,1,23,0,0,Piso
1,10-20,2,Buenavista,1,0,Carabanchel,1,Exento,Exento,0,1,5-8,1,0,13,8,1200,4,151,0,1,Piso
0,70-100,1,Delicias,0,1,Arganzuela,1,G,G,0,1,1-4,1,0,7,8,600,1,45,0,0,Piso
1,+100,1,Embajadores,0,0,Centro,1,G,G,0,1,1-4,1,0,9,17,850,1,57,0,0,Piso
0,50-70,1,Puerta Bonita,0,0,Carabanchel,0,G,G,0,1,Sótano,0,0,8,10,485,1,30,0,0,Piso
0,+100,1,Embajadores,0,0,Centro,1,G,G,0,1,1-4,1,0,7,10,600,1,34,0,0,Piso
1,+100,1,Sol,0,0,Centro,0,Exento,Exento,0,1,1-4,1,0,8,6,900,1,68,0,0,Piso
0,+100,1,Universidad,0,0,Centro,1,G,G,0,1,1-4,0,0,2,11,750,1,30,0,0,Apartamento
0,+100,1,Cortes,0,0,Centro,0,G,G,0,1,1-4,1,0,5,11,730,2,40,0,0,Piso
0,+100,1,Cortes,0,0,Centro,0,G,G,0,1,1-4,1,0,7,13,780,1,39,0,0,Piso
1,70-100,1,Pacífico,0,0,Retiro,0,G,G,0,1,1-4,0,0,6,21,700,2,50,0,0,Piso
1,+100,2,Cortes,0,0,Centro,1,G,G,0,1,1-4,1,0,11,36,2300,3,115,0,0,Piso
0,+100,1,Palacio,0,0,Centro,0,G,G,0,1,1-4,1,0,6,5,600,1,40,0,0,Piso
1,+100,1,Sol,0,0,Centro,1,G,G,0,1,1-4,0,0,7,25,850,2,80,0,0,Ático
1,+100,1,Cortes,0,0,Centro,0,G,G,0,1,1-4,1,0,5,14,900,3,55,0,0,Piso
1,+100,1,Sol,0,0,Centro,1,G,G,0,1,1-4,1,0,9,9,1200,1,70,0,0,Piso
0,30-50,2,Estrella,1,0,Arganzuela,1,G,G,0,1,1-4,1,0,7,18,1400,2,75,1,0,Piso
1,70-100,1,Cuatro Caminos,0,0,Tetuán,1,G,G,0,1,1-4,1,0,4,27,750,1,47,0,0,Piso
1,50-70,1,Amposta,0,0,San Blas,0,G,G,0,1,1-4,0,0,4,24,695,3,57,0,0,Piso
1,20-30,1,Quintana,0,0,Ciudad Lineal,0,G,G,0,1,1-4,1,0,11,19,625,1,60,0,1,Piso
1,50-70,1,Castillejos,0,1,Tetuán,0,G,G,0,1,1-4,0,0,5,10,700,1,30,0,0,Piso
1,70-100,1,Pacífico,0,0,Retiro,0,G,G,0,1,5-8,0,0,11,10,925,1,50,0,1,Piso
0,+100,2,Justicia,0,0,Centro,1,G,G,0,1,Entresuelo,1,0,9,11,1800,5,115,0,0,Piso
0,1-5,1,Numancia,0,0,Puente de Vallecas,0,G,G,0,1,Bajos,0,0,4,6,700,3,69,0,0,Piso
1,5-10,1,Valdefuentes,1,0,Hortaleza,1,G,G,0,1,5-8,0,1,10,25,800,1,80,1,1,Piso
0,+100,1,Universidad,0,0,Centro,0,G,G,0,0,1-4,0,0,2,14,1190,2,57,0,0,Piso
1,20-30,2,Piovera,1,1,Hortaleza,1,Exento,Exento,0,1,1-4,0,0,9,30,1450,3,115,1,1,Ático
0,70-100,1,Goya,0,0,Salamanca,1,G,G,0,1,1-4,1,0,4,28,1040,2,53,0,0,Piso
1,30-50,1,Castillejos,0,1,Tetuán,1,C,B,0,1,1-4,0,0,8,10,1200,3,110,0,0,Piso
0,70-100,1,Gaztambide,0,0,Chamberí,1,G,G,0,1,1-4,1,0,3,45,700,2,44,0,0,Piso
1,50-70,1,Nueva España,1,1,Chamartín,1,G,G,0,1,5-8,0,0,11,20,1300,1,70,1,1,Piso
1,30-50,3,San Juan Bautista,1,1,Ciudad Lineal,1,D,D,1,1,5-8,0,0,19,47,1750,4,143,1,0,Piso
1,10-20,5,Valdefuentes,0,0,Hortaleza,0,G,G,1,1,Bajos,0,1,20,57,2900,5,342,1,1,Casa o chalet
0,70-100,1,Ríos Rosas,0,1,Chamberí,1,G,G,0,1,1-4,1,0,9,17,980,2,70,0,0,Piso
1,70-100,1,Pacífico,0,0,Retiro,1,G,G,0,1,1-4,0,0,2,8,690,1,36,0,0,Estudio
1,<1,1,Trafalgar,0,0,Chamberí,1,G,G,0,1,1-4,0,0,9,12,870,2,45,0,0,Piso
1,70-100,2,Almagro,0,0,Chamberí,1,E,E,0,0,1-4,0,0,3,31,2000,4,107,0,0,Piso
1,+100,1,Almagro,0,1,Chamberí,1,E,E,0,1,1-4,0,0,4,25,800,1,32,0,0,Piso
1,30-50,1,Imperial,1,0,Arganzuela,1,G,G,0,0,5-8,0,1,5,46,1200,2,83,1,1,Ático
1,70-100,2,Goya,0,0,Salamanca,1,G,G,0,0,1-4,1,0,1,13,1400,3,82,0,0,Piso
0,10-20,1,Ensanche de Vallecas,0,0,Villa de Vallecas,1,G,G,0,1,1-4,0,0,3,11,755,1,50,0,0,Piso
0,<1,1,Valdeacederas,0,0,Tetuán,0,G,G,0,1,Bajos,0,0,2,31,740,1,60,0,0,Dúplex
0,50-70,2,Casco Histórico de Vicálvaro,0,0,Vicálvaro,1,G,G,0,1,1-4,0,0,2,19,1292,2,114,0,0,Piso
0,10-20,1,Buenavista,0,0,Carabanchel,1,G,G,0,1,1-4,0,0,2,19,890,2,74,0,0,Piso
1,+100,1,Justicia,0,1,Centro,1,G,G,0,1,1-4,1,0,12,15,1400,1,60,0,0,Apartamento
1,10-20,2,Buenavista,1,0,Carabanchel,1,G,G,1,1,1-4,0,0,16,21,950,2,83,1,0,Piso
1,50-70,1,Vallehermoso,0,0,Chamberí,1,C,B,0,1,1-4,0,0,9,12,920,1,58,0,0,Piso
1,10-20,2,Valdefuentes,1,1,Hortaleza,1,G,G,1,1,1-4,0,0,20,35,1400,3,128,1,0,Piso
1,70-100,2,Lista,0,1,Salamanca,1,G,G,1,1,1-4,0,0,14,19,2350,3,135,0,0,Piso
0,30-50,1,Quintana,0,0,Ciudad Lineal,0,G,G,0,0,1-4,0,0,3,15,800,3,90,0,0,Piso
0,70-100,1,Comillas,0,0,Carabanchel,0,G,G,0,0,1-4,0,0,1,9,725,3,66,0,0,Piso
0,10-20,2,Ensanche de Vallecas,0,0,Villa de Vallecas,1,G,G,0,0,1-4,0,0,1,16,740,2,84,0,0,Piso
0,30-50,1,Ibiza,0,1,Retiro,1,E,E,0,1,1-4,0,0,3,19,1050,2,76,0,0,Piso
0,30-50,2,Ibiza,0,1,Retiro,1,E,E,0,1,1-4,0,0,3,21,1520,4,112,0,0,Piso
1,+100,5,Recoletos,0,1,Salamanca,1,E,E,1,1,1-4,1,0,8,19,3500,3,147,0,0,Piso
0,30-50,2,Pinar del Rey,0,0,Hortaleza,0,G,G,0,0,1-4,0,0,1,14,800,2,93,0,0,Piso
1,+100,1,Justicia,0,1,Centro,0,E,E,0,1,1-4,0,0,4,11,1240,1,59,0,1,Piso
0,70-100,2,Ciudad Jardín,0,0,Chamartín,1,E,E,0,1,Bajos,1,0,2,27,1990,3,119,0,0,Loft
1,+100,2,Embajadores,0,0,Centro,0,E,E,0,0,1-4,1,0,3,19,2400,2,90,0,1,Piso
1,50-70,1,Argüelles,0,0,Moncloa,1,C,C,1,1,1-4,1,0,8,21,950,2,50,0,0,Ático
1,70-100,1,Goya,0,0,Salamanca,1,G,G,0,1,5-8,1,0,8,30,990,3,70,0,0,Piso
0,50-70,1,Aluche,1,1,Latina,1,G,G,0,0,1-4,0,0,4,10,900,3,80,0,0,Piso
0,+100,1,Embajadores,0,0,Centro,0,G,G,1,1,Bajos,1,0,13,39,700,1,28,0,1,Apartamento
1,20-30,1,Berruguete,0,0,Tetuán,1,G,G,0,1,1-4,0,0,3,20,750,1,55,0,0,Apartamento
1,20-30,2,Berruguete,0,0,Tetuán,1,G,G,0,1,1-4,0,0,5,25,1000,3,82,0,1,Piso
1,50-70,1,Bellas Vistas,1,1,Tetuán,1,G,G,0,1,1-4,0,0,13,35,1000,2,77,0,0,Piso
1,70-100,1,Goya,0,1,Salamanca,1,G,G,0,1,1-4,0,0,6,16,1100,1,60,0,0,Piso
1,+100,1,Justicia,0,0,Centro,1,E,E,1,1,Bajos,1,0,6,19,1400,1,98,0,0,Piso
1,70-100,1,Ríos Rosas,0,0,Chamberí,1,E,E,0,1,1-4,1,0,5,14,1150,2,66,0,0,Piso
1,<1,2,Timón,1,1,Barajas,1,E,E,1,1,Bajos,1,1,13,29,1300,2,100,1,1,Piso
0,30-50,1,Prosperidad,0,0,Chamartín,1,E,E,0,1,1-4,1,0,4,18,1300,3,85,0,1,Piso
1,10-20,2,Ensanche de Vallecas,1,0,Villa de Vallecas,1,E,E,0,1,5-8,1,0,13,15,990,3,105,0,0,Piso
1,30-50,4,La Paz,1,1,Fuencarral,1,E,E,1,1,1-4,0,1,9,20,3300,5,250,1,1,Piso
1,30-50,2,Prosperidad,0,0,Chamartín,0,G,G,0,1,Entresuelo,1,0,4,25,1100,3,80,0,0,Piso
0,5-10,1,Justicia,0,0,Centro,1,D,G,0,1,1-4,0,0,7,6,760,1,40,0,0,Piso
1,+100,2,Cortes,0,1,Centro,1,G,G,1,1,1-4,0,0,15,19,2400,3,154,0,0,Piso
0,10-20,2,Ensanche de Vallecas,0,0,Villa de Vallecas,1,G,G,0,0,1-4,0,0,2,17,940,4,112,0,0,Piso
1,<1,2,Timón,1,1,Barajas,1,B,B,1,1,1-4,0,0,19,24,1650,3,133,1,1,Piso
0,10-20,1,Ensanche de Vallecas,0,0,Villa de Vallecas,1,G,G,0,0,Bajos,0,0,2,20,685,1,58,0,0,Piso
0,50-70,1,Cuatro Caminos,0,0,Tetuán,1,E,E,0,1,1-4,0,0,2,24,800,1,60,0,0,Apartamento
1,+100,1,Goya,0,1,Salamanca,1,E,E,0,1,5-8,1,0,6,17,1175,2,71,0,0,Piso
0,10-20,2,Casco Histórico de Barajas,1,1,Barajas,1,E,E,1,1,1-4,0,1,9,16,900,2,70,1,1,Piso
1,+100,3,Justicia,0,1,Centro,1,E,E,1,1,1-4,1,0,9,22,4300,3,300,0,0,Piso
1,10-20,2,Palos de Moguer,1,1,Arganzuela,1,E,E,0,1,1-4,0,1,7,24,1900,2,117,1,1,Ático
1,30-50,2,Almagro,0,1,Chamberí,1,E,E,1,1,5-8,1,0,8,18,1300,2,65,0,0,Piso
1,50-70,2,Almagro,0,1,Chamberí,1,E,E,1,1,1-4,1,0,9,18,1200,1,82,0,1,Dúplex
1,+100,4,Justicia,0,1,Centro,1,G,G,1,1,1-4,0,0,9,23,4150,3,267,0,0,Piso
0,50-70,3,Vallehermoso,0,0,Chamberí,1,E,E,0,1,1-4,0,0,4,25,3300,4,285,0,1,Piso
1,70-100,1,Lista,0,1,Salamanca,1,E,E,0,1,1-4,1,1,7,6,1500,1,37,0,0,Piso
1,50-70,2,Fuente del Berro,0,1,Salamanca,1,E,E,1,1,1-4,0,0,6,23,2600,2,127,0,0,Piso
1,+100,1,Justicia,0,1,Centro,1,E,E,0,0,1-4,0,0,2,20,2600,2,207,0,0,Piso
1,10-20,2,Palomas,1,1,Hortaleza,1,G,G,0,1,1-4,0,1,7,36,2100,4,127,1,0,Piso
1,70-100,4,Lista,0,1,Salamanca,1,E,E,1,1,1-4,1,0,8,29,3750,4,206,0,0,Piso
1,+100,2,Recoletos,0,1,Salamanca,1,E,E,1,1,5-8,0,0,7,18,2200,1,82,0,0,Piso
1,+100,1,Palacio,0,0,Centro,0,G,G,0,1,1-4,1,0,5,20,1500,1,70,0,0,Ático
1,+100,2,Palacio,0,0,Centro,1,E,E,1,1,Bajos,1,0,6,20,1200,2,50,0,0,Piso
1,50-70,2,Argüelles,0,0,Moncloa,1,E,E,0,1,5-8,0,0,5,18,2190,3,180,0,0,Piso
1,30-50,1,Peñagrande,0,0,Fuencarral,1,G,G,0,1,9-12,1,0,7,11,600,1,40,0,1,Estudio
1,50-70,1,Pueblo Nuevo,0,0,Ciudad Lineal,0,G,G,0,1,Bajos,1,0,10,19,700,1,60,0,0,Apartamento
1,50-70,1,Aluche,1,0,Latina,0,E,E,0,0,1-4,0,0,4,12,750,3,83,0,1,Piso
1,70-100,1,Lista,0,1,Salamanca,1,E,E,0,1,1-4,1,1,7,5,1300,1,37,0,0,Loft
1,30-50,2,Castilla,0,1,Chamartín,0,E,E,1,1,1-4,0,1,9,30,1300,3,90,1,0,Casa o chalet
1,30-50,2,Almagro,0,1,Chamberí,1,E,E,1,1,5-8,1,0,8,20,2500,2,140,0,1,Piso
1,+100,1,Universidad,0,0,Centro,1,E,E,0,1,1-4,1,0,5,14,950,1,42,0,0,Piso
1,50-70,1,Castillejos,0,1,Tetuán,1,G,G,0,1,5-8,1,0,4,21,1200,3,88,0,0,Piso
1,20-30,2,Castilla,1,1,Chamartín,1,E,E,1,1,1-4,1,1,9,21,1750,3,133,1,0,Ático
1,70-100,3,Goya,0,0,Salamanca,1,E,E,1,1,1-4,1,0,6,15,2100,2,100,0,0,Piso
1,+100,2,Jerónimos,0,1,Retiro,1,E,E,1,1,1-4,0,0,7,23,3850,3,200,0,0,Piso
0,+100,1,Cortes,0,0,Centro,0,E,E,0,1,1-4,1,0,3,17,900,1,48,0,0,Piso
0,50-70,1,Almenara,0,0,Tetuán,0,E,E,0,1,1-4,1,0,4,16,1100,3,67,0,1,Piso
1,50-70,1,Castellana,0,1,Salamanca,1,E,E,0,1,1-4,1,0,5,16,1400,2,53,0,0,Piso
1,+100,1,Universidad,0,1,Centro,1,E,E,0,1,1-4,0,0,9,28,730,1,50,0,0,Piso
1,10-20,1,Castillejos,0,1,Tetuán,1,C,D,0,1,5-8,1,0,14,30,800,1,48,0,0,Estudio
1,30-50,1,Bellas Vistas,0,0,Tetuán,1,E,E,0,1,1-4,1,0,9,16,680,1,40,0,0,Piso
0,70-100,1,Universidad,0,0,Centro,1,E,E,0,1,1-4,0,0,5,23,795,1,69,0,0,Piso
1,20-30,1,Castillejos,0,1,Tetuán,1,D,D,0,1,1-4,1,0,14,29,890,1,48,0,0,Estudio
0,70-100,1,Palos de Moguer,0,0,Arganzuela,0,C,D,0,1,1-4,1,0,8,21,2000,3,70,0,0,Piso
1,20-30,2,Ciudad Universitaria,1,0,Moncloa,0,E,E,0,1,1-4,0,1,13,22,2050,4,150,1,1,Piso
1,70-100,1,Lista,0,1,Salamanca,1,D,C,0,1,1-4,1,0,11,11,799,1,45,0,1,Piso
1,+100,1,Justicia,0,1,Centro,1,D,D,0,1,1-4,1,0,13,5,700,1,38,0,1,Estudio
1,30-50,1,Castillejos,1,1,Tetuán,1,E,E,0,0,1-4,0,0,6,4,650,1,60,0,0,Piso
0,10-20,1,Abrantes,0,0,Carabanchel,0,G,G,0,0,1-4,0,0,1,28,790,3,55,0,0,Piso
0,+100,1,Embajadores,0,0,Centro,0,E,E,0,1,1-4,1,0,10,7,900,2,60,0,0,Planta baja
0,70-100,1,Trafalgar,0,1,Chamberí,1,E,E,0,1,1-4,1,0,8,14,1100,3,65,0,0,Piso
0,20-30,1,Acacias,0,0,Arganzuela,1,E,E,0,1,1-4,1,0,2,20,850,1,62,1,0,Piso
0,50-70,1,Fuente del Berro,0,1,Salamanca,1,F,F,0,1,1-4,1,0,9,13,800,1,50,0,1,Piso
1,+100,2,Justicia,0,0,Centro,1,G,G,1,1,5-8,1,0,13,42,1350,2,90,0,0,Piso
0,70-100,1,Trafalgar,0,0,Chamberí,1,G,G,1,1,1-4,1,0,10,19,750,1,48,0,0,Piso
1,20-30,6,Piovera,0,0,Hortaleza,0,C,C,1,1,Bajos,0,1,19,40,4200,5,542,1,1,Casa adosada
0,70-100,2,Gaztambide,0,1,Chamberí,1,E,E,0,1,1-4,1,0,14,25,1300,4,110,0,1,Piso
1,30-50,1,Castillejos,1,1,Tetuán,1,E,E,0,1,1-4,0,0,19,20,1175,1,69,1,0,Piso
0,10-20,1,Simancas,1,1,San Blas,1,D,D,0,1,1-4,1,1,13,9,700,1,50,1,0,Piso
1,30-50,2,Castillejos,1,1,Tetuán,1,E,E,0,1,1-4,0,0,20,20,1510,2,84,1,1,Piso
0,+100,2,Universidad,0,0,Centro,1,E,E,0,1,1-4,1,0,9,13,1950,6,140,0,0,Piso
0,30-50,1,Peñagrande,0,0,Fuencarral,0,G,G,0,1,Bajos,1,0,2,35,795,2,70,0,0,Piso
0,50-70,2,Cuatro Caminos,0,0,Tetuán,1,E,E,0,1,1-4,0,0,2,18,1300,3,110,0,0,Piso
1,50-70,1,Cuatro Caminos,0,0,Tetuán,1,F,F,0,1,1-4,1,0,2,19,1050,2,80,0,0,Piso
1,10-20,2,Rosas,0,0,San Blas,1,G,G,0,1,1-4,0,0,3,17,850,3,100,0,1,Piso
1,30-50,1,Cuatro Caminos,0,1,Tetuán,1,E,E,0,1,1-4,1,0,11,34,900,1,40,0,0,Apartamento
0,50-70,1,Moscardó,0,1,Usera,1,E,E,0,1,1-4,0,0,6,17,570,1,40,0,0,Estudio
0,70-100,2,Ciudad Universitaria,0,1,Moncloa,1,G,G,0,1,Bajos,1,0,11,33,2100,4,110,0,0,Piso
0,70-100,2,Delicias,0,0,Arganzuela,1,G,G,0,1,1-4,0,0,2,18,863,2,67,0,0,Piso
0,10-20,1,Los Rosales,0,0,Villaverde,0,G,G,0,1,1-4,0,0,6,16,600,2,60,0,0,Piso
1,50-70,1,Vinateros,0,0,Moratalaz,0,G,G,0,1,1-4,1,0,13,27,800,3,90,0,0,Piso
0,10-20,1,Ensanche de Vallecas,0,0,Villa de Vallecas,1,G,G,0,1,1-4,0,0,1,14,745,1,52,0,0,Piso
1,10-20,1,Valdefuentes,0,0,Hortaleza,1,G,G,0,1,1-4,0,0,5,19,1350,2,65,0,0,Piso
1,50-70,2,Nueva España,0,0,Chamartín,1,G,G,0,1,1-4,0,0,4,25,1646,3,108,0,1,Piso
0,10-20,1,Aeropuerto,0,0,Barajas,1,G,G,0,1,1-4,0,0,1,17,770,1,60,0,0,Piso
0,30-50,2,Valdezarza,0,0,Moncloa,0,G,G,0,0,Bajos,0,0,2,39,1100,3,100,0,0,Piso
1,10-20,1,Opañel,0,0,Carabanchel,1,E,E,0,1,1-4,1,0,8,12,750,1,39,0,1,Ático
0,10-20,1,Abrantes,0,0,Carabanchel,0,G,G,0,0,1-4,0,0,1,28,790,3,55,0,0,Piso
1,50-70,1,Concepción,0,0,Ciudad Lineal,1,G,G,0,1,1-4,0,0,5,18,1330,1,66,0,1,Piso
1,70-100,1,Trafalgar,0,1,Chamberí,1,G,G,0,1,1-4,0,0,8,31,690,1,35,1,1,Piso
0,50-70,1,Águilas,0,0,Latina,0,G,G,0,1,5-8,0,0,9,10,660,3,66,0,1,Piso
0,50-70,3,Almenara,0,0,Tetuán,0,G,G,0,0,5-8,0,0,1,22,1900,3,200,0,0,Piso
0,10-20,1,Villaverde Alto,0,0,Villaverde,0,G,G,0,1,1-4,0,0,10,13,640,2,68,0,0,Piso
0,30-50,1,Peñagrande,0,0,Fuencarral,1,G,G,0,0,9-12,0,0,3,16,780,1,49,0,0,Estudio
0,10-20,2,Buenavista,0,0,Carabanchel,1,G,G,0,1,1-4,0,0,5,25,990,3,90,0,1,Piso
1,20-30,1,Piovera,0,0,Hortaleza,1,G,G,0,1,1-4,0,0,3,17,954,1,72,0,0,Piso
1,70-100,1,Arapiles,0,0,Chamberí,1,G,G,0,1,1-4,0,0,2,18,839,1,48,0,0,Estudio
0,30-50,1,Ventas,0,0,Ciudad Lineal,0,E,E,0,1,5-8,0,0,5,27,595,3,80,0,1,Piso
1,10-20,1,Ensanche de Vallecas,1,1,Villa de Vallecas,1,G,G,0,0,1-4,0,0,9,30,772,1,71,1,0,Piso
0,70-100,2,Delicias,0,0,Arganzuela,1,G,G,0,1,1-4,0,0,2,18,863,2,67,0,0,Piso
1,30-50,1,Ríos Rosas,0,0,Chamberí,1,E,E,0,0,1-4,0,0,5,29,550,1,35,0,0,Piso
1,10-20,1,Ensanche de Vallecas,1,1,Villa de Vallecas,1,G,G,0,1,1-4,0,0,12,29,805,1,71,1,0,Piso
